time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin
788,0.428571429,0.661157201,0.944462683,0.090909091,0.949184033,0.5,0,1,0.707106781,0.75075267,0.352278447,0.316966771,0.24924733,0.413076644,0.197911547,0.24166055,0.199399761,0.070115945,0.096449549,0.082043361,0.498457342,0.797446009,0.546682239,0.777496541,0.436747532,0.304153295,0.421379961,0.230174931,0.569444444,0.734327512,0.704927712,9.06E-08,0,3.99E-19,0.162616916,0.068012041,0.028701717,0.098808342,0.8984375,0.498383867,0.571847777,0.177553734,0.719694278,0.949148547,0.553850357,0.58137753,0.168643058,0.744588352,0.936092051
789,0.571428571,0.455788372,1,0.090909091,0.949184033,0.5,0,1,0.707106781,0.624205125,0.52573761,0.470925812,0.375794875,0.545212582,0.371174318,0.408640397,0.517886992,0.337546243,0.376638107,0.082043361,0.588765397,0.859472133,0.594472521,0.783796546,0.409328082,0.357512187,0.433980035,0.208105336,0.361111111,0.61538714,0.514523033,9.06E-08,0,3.99E-19,0.171857525,0.324785372,0.22652897,0.304369414,0.40625,0.633369304,0.594813436,0.154615912,0.781917055,0.91294403,0.60079034,0.597679093,0.152366033,0.787832,0.908842753
790,0.714285714,0.256175975,0.88995992,0.090909091,0.949184033,0.5,0,1,0.707106781,0.840571638,0.691515986,0.204102623,0.159428362,0.313904612,0.111427162,0.151859482,0.456408055,0.261440068,0.302684554,0.082043361,0.517757236,0.756524009,0.563046807,0.747877979,0.376730006,0.351409679,0.448470512,0.208503295,0.277777778,0.51196073,0.458202058,9.06E-08,0,3.99E-19,0.173884255,0.289441409,0.225456009,0.227656405,0.0234375,0.469452642,0.588106821,0.161314398,0.764295041,0.924438603,0.534786858,0.593583573,0.156455388,0.777233381,0.916102547
791,0.857142857,0.095371312,0.632562594,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.750353324,4.46E-18,0,0,0,0,0.075282231,0.016445746,0.028277919,0.082043361,0.470237482,0.741127602,0.540738533,0.785230984,0.361923311,0.288940102,0.500043193,0.237983169,0.395833333,0.594701858,0.573481475,9.06E-08,0,3.99E-19,0.203234978,0.02575538,0.013680258,0.032522344,0.9921875,0.418258816,0.568442546,0.180954837,0.710047964,0.953739843,0.55810661,0.577673954,0.17234106,0.734390654,0.941656857
792,1,0,0.270427199,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.750621338,4.45E-18,0,0,0,0,0,0,0,0.082043361,0.502995692,0.722395545,0.575639855,0.746281951,0.366738146,0.280428181,0.510547555,0.245513522,0.4375,0.636072422,0.604916132,9.06E-08,0,3.99E-19,0.230951242,0,0,4.97E-04,1,0.422441388,0.589053706,0.16036866,0.766812137,0.922860828,0.544332423,0.598721766,0.151324929,0.790500219,0.906951194
793,0,1,0,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.249110792,4.45E-18,0,0,0,0,0,0,0,0.082043361,0.454361483,0.655239855,0.538810229,0.702517684,0.369410211,0.247357614,0.539931272,0.259836631,0.520833333,0.682614307,0.692868885,9.06E-08,0,3.99E-19,0.255575246,0,0,4.97E-04,0.0234375,0.314502698,0.579136156,0.170274189,0.739998111,0.938635271,0.465142985,0.593804872,0.156234423,0.777810811,0.915717247
794,0.142857143,0.957823644,0.399332025,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.24884212,4.45E-18,0,0,0,0,0,0,0,0.082043361,0.385324183,0.641498609,0.453337814,0.726737567,0.393956112,0.219931508,0.486165835,0.301816204,0.680555556,0.760184115,0.820408339,9.06E-08,0,3.99E-19,0.260676152,0,0,4.97E-04,0.9765625,0.262837881,0.527720439,0.221627584,0.588546187,0.992097111,0.435850953,0.546135463,0.203832077,0.642999556,0.979114843
795,0.285714286,0.838278027,0.732543693,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.248573121,4.44E-18,0,0,0,0,0,0,0,0.082043361,0.363398783,0.619025647,0.418702595,0.713715042,0.395275354,0.195937166,0.482654284,0.337625692,0.777777778,0.765355435,0.886855985,9.06E-08,0,3.99E-19,0.269320009,0,0,4.97E-04,0.90625,0.231830007,0.508643528,0.240681371,0.529148027,0.99914967,0.406997423,0.527631342,0.222308345,0.586542173,0.992453474
796,0.428571429,0.661157201,0.944462683,0.090909091,0.949184033,0.5,0,1,0.707106781,0.745918874,0.35172859,0.322849327,0.254081126,0.418401586,0.203511226,0.247262015,0.203976488,0.072987929,0.099687928,0.082043361,0.323244647,0.667035214,0.366975495,0.681163365,0.416200934,0.268381112,0.41039206,0.306356716,0.631944444,0.656757705,0.747764805,9.06E-08,0,3.99E-19,0.273370687,0.082617906,0.052038627,0.088133069,0.1640625,0.293323951,0.473714844,0.275567718,0.419927035,0.993546696,0.359129865,0.495262378,0.254628586,0.485446379,0.999788183
797,0.571428571,0.455788372,1,0.090909091,0.949184033,0.5,0,1,0.707106781,0.618844575,0.525785202,0.47710648,0.381155425,0.54967798,0.378880277,0.415792726,0.522569138,0.344929621,0.383558326,0.082043361,0.26503756,0.645274753,0.301247327,0.59080304,0.425733858,0.374873463,0.404111656,0.172978555,0.340277778,0.61021582,0.509456786,9.06E-08,0,3.99E-19,0.241787362,0.378526034,0.330606223,0.231380338,1,0.296222049,0.424064256,0.325158123,0.272495687,0.94524359,0.267965559,0.430513028,0.319280472,0.289146704,0.953366124
798,0.714285714,0.256175975,0.88995992,0.090909091,0.949184033,0.5,0,1,0.707106781,0.835777297,0.69208206,0.210102192,0.164222703,0.320045375,0.116034464,0.156810068,0.461629991,0.268056115,0.309089163,0.082043361,0.206368064,0.397796863,0.167766761,0.392149929,0.457983334,0.37071945,0.503872803,0.238276493,0.388888889,0.574016576,0.589829234,9.06E-08,0,3.99E-19,0.224361935,0.273832088,0.170198498,0.295183714,1,0.223890874,0.227898504,0.521086098,0.004380426,0.433958781,0.321836001,0.244209274,0.505303794,2.77E-04,0.483333276
799,0.857142857,0.095371312,0.632562594,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.752506583,4.43E-18,0,0,0,0,0.078630417,0.017539085,0.02982927,0.082043361,0.157577988,0.356040125,0.084328332,0.335312143,0.409689474,0.302845205,0.550992658,0.306835296,0.472222222,0.579187897,0.646726288,9.06E-08,0,3.99E-19,0.195722028,0.017616234,1.34E-04,0.039473684,1,0.307492597,0.207421443,0.541538338,0.016928075,0.370997239,0.46041011,0.220442268,0.529035025,0.008297778,0.409282071
800,1,0,0.270427199,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.752777193,4.42E-18,0,0,0,0,0,0,0,0.082043361,0.210183361,0.413964137,0.146068195,0.43302479,0.379636337,0.281534529,0.540210626,0.286160275,0.423611111,0.568845256,0.631254586,9.06E-08,0,3.99E-19,0.186217123,1.11E-04,0,7.45E-04,1,0.216275693,0.241267663,0.507733144,5.90E-04,0.475718623,0.358175803,0.268057264,0.481491701,0.003376021,0.558006615
801,0,1,0,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.246952353,4.42E-18,0,0,0,0,0,0,0,0.082043361,0.290473448,0.499714229,0.268924122,0.540603669,0.388624774,0.252715616,0.508427162,0.383941651,0.520833333,0.599873179,0.723661391,9.06E-08,0,3.99E-19,0.168339612,0,0,4.97E-04,1,0.129525968,0.369690381,0.37946609,0.136630481,0.843457014,0.242121284,0.38189016,0.367830151,0.162719456,0.869109259
802,0.142857143,0.957823644,0.399332025,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.24668111,4.42E-18,0,0,0,0,0,0,0,0.082043361,0.546614422,0.588810982,0.583525414,0.557289773,0.460074933,0.225257921,0.431690234,0.315276496,0.951388889,0.998064858,0.965082251,9.06E-08,0,3.99E-19,0.208584878,0,0,4.97E-04,1,0.351477594,0.654646981,0.094854892,0.91369922,0.780807722,0.384601422,0.662829409,0.087313784,0.926614771,0.760766732
803,0.285714286,0.838278027,0.732543693,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.246409553,4.41E-18,0,0,0,0,0,0,0,0.082043361,0.622712532,0.574297768,0.669472589,0.539742079,0.470054801,0.254466677,0.444873135,0.240537314,0.868055556,0.956694294,0.91088518,9.06E-08,0,3.99E-19,0.247088575,0,0,4.97E-04,0.453125,0.445611157,0.683127213,0.066409182,0.957026095,0.702798375,0.496181425,0.691688053,0.058498579,0.966596185,0.679687228
804,0.428571429,0.661157201,0.944462683,0.090909091,0.949184033,0.5,0,1,0.707106781,0.741004077,0.351182114,0.32881677,0.258995923,0.423762275,0.209258528,0.252990823,0.208601913,0.075949055,0.103008303,0.082043361,0.591361462,0.652464736,0.632930203,0.621282531,0.488919165,0.268763776,0.40269806,0.220472954,0.888888889,0.992893538,0.918135028,9.06E-08,0,3.99E-19,0.27833388,0.03746237,0.007376609,0.070258193,1,0.452299073,0.645931712,0.103559597,0.897732227,0.803000153,0.494623829,0.653281599,0.096847223,0.910239091,0.785837974
805,0.571428571,0.455788372,1,0.090909091,0.949184033,0.5,0,1,0.707106781,0.613420603,0.525847141,0.483338327,0.386579397,0.554133591,0.386725245,0.423056528,0.527257763,0.352467643,0.390605321,0.082043361,0.673902106,0.652939369,0.673056047,0.603386492,0.491672783,0.312534551,0.421710361,0.232063523,0.743055556,0.941180332,0.810422369,9.06E-08,0,3.99E-19,0.296662086,0.206154532,0.106089056,0.263157895,0.7578125,0.558789578,0.667580518,0.081937033,0.935101395,0.746346915,0.536003027,0.669585799,0.080567564,0.937281507,0.742454812
806,0.714285714,0.256175975,0.88995992,0.090909091,0.949184033,0.5,0,1,0.707106781,0.830950225,0.69266728,0.21613159,0.169049775,0.326174241,0.120732179,0.161832082,0.466838319,0.274788515,0.315585493,0.082043361,0.527773472,0.661122668,0.570380106,0.636553402,0.431897518,0.328601377,0.435149617,0.202021016,0.479166667,0.703299589,0.633603233,9.06E-08,0,3.99E-19,0.299324516,0.200802765,0.111051502,0.242055611,1,0.386737839,0.618354119,0.131103763,0.839621989,0.866956278,0.4312966,0.6265531,0.123535488,0.856778252,0.85029817
807,0.857142857,0.095371312,0.632562594,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.754680259,4.40E-18,0,0,0,0,0.081484265,0.018766471,0.031391344,0.082043361,0.426851687,0.756986529,0.486681535,0.818475376,0.401825192,0.281141815,0.49970494,0.262418221,0.520833333,0.667100346,0.682597032,9.06E-08,0,3.99E-19,0.291376173,0.020403612,0.002682403,0.040963257,1,0.413287379,0.542236925,0.207128694,0.632940728,0.982002858,0.564089108,0.550773413,0.199201108,0.656877823,0.974751761
808,1,0,0.270427199,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.754953364,4.40E-18,0,0,0,0,0,0,0,0.082043361,0.571000801,0.775928922,0.614312696,0.755905799,0.417709668,0.284712859,0.455545783,0.212573803,0.590277778,0.796383358,0.710011215,9.06E-08,0,3.99E-19,0.317005892,0,0,4.97E-04,1,0.535652988,0.60494406,0.144497567,0.807579528,0.894201515,0.591209542,0.610090521,0.139973288,0.818762311,0.885214469
809,0,1,0,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.244773698,4.39E-18,0,0,0,0,0,0,0,0.082043361,0.52427857,0.600104177,0.589614908,0.593595757,0.468494097,0.282034935,0.47679291,0.233633061,0.743055556,0.951522973,0.834814601,9.06E-08,0,3.99E-19,0.355502635,0,0,4.97E-04,1,0.332119886,0.640199884,0.109284478,0.886579784,0.817105796,0.418553774,0.649604477,0.10051881,0.903536503,0.795224923
810,0.142857143,0.957823644,0.399332025,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.244499984,4.39E-18,0,0,0,0,0,0,0,0.082043361,0.461425757,0.595090241,0.549188817,0.629327569,0.460959225,0.253103305,0.48010869,0.23059862,0.803507275,0.901023217,0.892720936,9.06E-08,0,3.99E-19,0.384166189,0,0,4.97E-04,1,0.259671302,0.605946046,0.143496796,0.810051848,0.892259931,0.401378322,0.619950894,0.130127756,0.841967029,0.864771306
811,0.285714286,0.838278027,0.732543693,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.244225969,4.39E-18,0,0,0,0,0,0,0,0.082043361,0.457144589,0.600610747,0.549891201,0.637563998,0.441971731,0.22348245,0.509266905,0.237206119,0.854166667,0.863610525,0.925942599,9.06E-08,0,3.99E-19,0.411063136,0,0,4.97E-04,0.1171875,0.260987811,0.600385991,0.149050112,0.796180876,0.902836056,0.409908651,0.617458579,0.13261632,0.836221912,0.870073494
812,0.428571429,0.661157201,0.944462683,0.090909091,0.949184033,0.5,0,1,0.707106781,0.736010067,0.350639167,0.334866092,0.263989933,0.429154117,0.215153443,0.258846073,0.213272371,0.079158476,0.106539099,0.082043361,0.493436668,0.683300498,0.522392007,0.631009689,0.450639553,0.274014804,0.431212865,0.231260742,0.722222222,0.91532373,0.813628391,9.06E-08,0,3.99E-19,0.447595745,0.095328353,0.07027897,0.082671301,0.1640625,0.374843891,0.59441176,0.155017101,0.780875377,0.913653261,0.375539349,0.606336241,0.143721916,0.809601747,0.89261479
813,0.571428571,0.455788372,1,0.090909091,0.949184033,0.5,0,1,0.707106781,0.607935206,0.525923518,0.489618089,0.392064794,0.558575872,0.394707086,0.43042937,0.531948896,0.360158891,0.397777154,0.082043361,0.545672288,0.68856882,0.543625027,0.619806371,0.419016917,0.341774896,0.429106495,0.205498015,0.423611111,0.729156192,0.573094994,9.06E-08,0,3.99E-19,0.454251821,0.380755937,0.313975322,0.267130089,0.1015625,0.4297862,0.617497212,0.131959632,0.83764402,0.868777062,0.386474974,0.620769985,0.129309898,0.843836958,0.863009225
814,0.714285714,0.256175975,0.88995992,0.090909091,0.949184033,0.5,0,1,0.707106781,0.826092318,0.693271523,0.222187993,0.173907682,0.332287655,0.125519179,0.166923914,0.47202953,0.281635368,0.322171304,0.082043361,0.440577577,0.693793093,0.477428603,0.688017674,0.418369289,0.351095939,0.477192307,0.213776258,0.375,0.641243743,0.5494407,9.06E-08,0,3.99E-19,0.427175431,0.32344743,0.279372318,0.203574975,0.2109375,0.347600397,0.560616777,0.18877112,0.687523069,0.963503064,0.402143387,0.566115975,0.183881641,0.701777882,0.957477324
815,0.857142857,0.095371312,0.632562594,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.756873554,4.37E-18,0,0,0,0,0.084333498,0.020134194,0.033066384,0.082043361,0.359916871,0.71611959,0.408525617,0.793032976,0.394658108,0.277678462,0.518276333,0.248947637,0.5,0.672271666,0.674871828,9.06E-08,0,3.99E-19,0.409279836,0.028431263,0.014753219,0.036494538,1,0.348904325,0.503165319,0.24615294,0.511976311,0.99985655,0.505766717,0.517135828,0.232788061,0.553952336,0.997080624
816,1,0,0.270427199,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.757149057,4.37E-18,0,0,0,0,0,0,0,0.082043361,0.352249908,0.78895106,0.393314347,0.841357511,0.375231667,0.268903774,0.505119797,0.273706889,0.5,0.656757705,0.652433112,9.06E-08,0,3.99E-19,0.374740573,0,0,4.97E-04,1,0.436860553,0.498161524,0.25115067,0.496278791,0.999986158,0.565772222,0.508577036,0.24133397,0.527196694,0.999259811
817,0,1,0,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.242575621,4.36E-18,0,0,0,0,0,0,0,0.082043361,0.35271145,0.847370629,0.396245823,0.888381383,0.343772137,0.272492049,0.491168393,0.273200863,0.416666667,0.589530538,0.572763264,9.06E-08,0,3.99E-19,0.320228908,0,0,4.97E-04,1,0.507478016,0.498545111,0.250767548,0.497482218,0.999993666,0.626391247,0.508909457,0.24100205,0.528237836,0.999202006
818,0.142857143,0.957823644,0.399332025,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.242299535,4.36E-18,0,0,0,0,0,0,0,0.082043361,0.524850951,0.828202482,0.575497861,0.810385305,0.452637605,0.259471451,0.563602829,0.30675296,0.777777778,0.863610525,0.856153812,9.06E-08,0,3.99E-19,0.241375617,0,0,4.97E-04,0.5703125,0.549977237,0.57761774,0.171790765,0.735808125,0.940901941,0.613161873,0.586250956,0.163776968,0.75780514,0.928411279
819,0.285714286,0.838278027,0.732543693,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.242023158,4.36E-18,0,0,0,0,0,0,0,0.082043361,0.481863486,0.744051388,0.551246108,0.765591898,0.449557774,0.24979072,0.549423679,0.28974191,0.784722222,0.842925243,0.874250933,9.06E-08,0,3.99E-19,0.247752096,0,0,4.97E-04,0.0859375,0.429224756,0.573843121,0.175560808,0.72530035,0.946362796,0.544181573,0.585389354,0.164637273,0.755485651,0.929798558
820,0.428571429,0.661157201,0.944462683,0.090909091,0.949184033,0.5,0,1,0.707106781,0.73093866,0.350099882,0.340994247,0.26906134,0.434572634,0.221195883,0.264826824,0.217984194,0.08253526,0.110213913,0.082043361,0.42409023,0.749382481,0.480866815,0.75763229,0.489264566,0.30634589,0.431879835,0.26579573,0.729166667,0.827411281,0.820702652,9.06E-08,0,3.99E-19,0.235821236,0.099453674,0.075375536,0.082423039,0.90625,0.403300283,0.54159455,0.20777029,0.630996836,0.982534787,0.487207055,0.555947002,0.194035307,0.672201664,0.969410748
821,0.571428571,0.455788372,1,0.090909091,0.949184033,0.5,0,1,0.707106781,0.602390385,0.526014413,0.495942508,0.397609615,0.563001343,0.402823523,0.437908722,0.536638619,0.368001802,0.40507178,0.082043361,0.498830559,0.813748735,0.500404575,0.750970696,0.489605171,0.353403404,0.43570047,0.206340248,0.576388889,0.806725999,0.702690324,9.06E-08,0,3.99E-19,0.212410209,0.269818263,0.114672747,0.389026812,1,0.516403421,0.569361667,0.180036831,0.712661276,0.95252091,0.490762983,0.566233616,0.183764177,0.702115463,0.957328278
822,0.714285714,0.256175975,0.88995992,0.090909091,0.949184033,0.5,0,1,0.707106781,0.821205458,0.693894655,0.228268609,0.178794542,0.338382178,0.130394252,0.172083907,0.477200216,0.288594661,0.328844288,0.082043361,0.4338311,0.724492302,0.459798552,0.681432902,0.505899811,0.322813328,0.500469516,0.273538786,0.730205536,0.92049505,0.817202027,9.06E-08,0,3.99E-19,0.195609354,0.162782919,0.025616953,0.315541212,0.96875,0.378834441,0.55085698,0.198519087,0.658804369,0.974110919,0.383844034,0.557049075,0.192934893,0.675443042,0.968208925
823,0.857142857,0.095371312,0.632562594,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.759085686,4.34E-18,0,0,0,0,0.087176636,0.02165504,0.034864472,0.082043361,0.449264607,0.596603342,0.519017747,0.63487393,0.481066076,0.269936175,0.50450836,0.234072188,0.805555556,0.889467127,0.896255994,9.06E-08,0,3.99E-19,0.210273588,0.017616234,0.001207082,0.037487587,1,0.2500013,0.596090591,0.153340305,0.785217215,0.91067157,0.37622736,0.60328387,0.146769692,0.802027044,0.898471196
824,1,0,0.270427199,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.759363488,4.34E-18,0,0,0,0,0,0,0,0.082043361,0.507074232,0.525074636,0.600545215,0.522496373,0.469235271,0.251789471,0.474416163,0.258860601,0.840277778,0.904981089,0.9160366,9.06E-08,0,3.99E-19,0.241699727,0,0,4.97E-04,0.9609375,0.259566005,0.672475007,0.077048476,0.942460721,0.732870219,0.387588549,0.684225236,0.065950163,0.957675087,0.701328068
825,0,1,0,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.240358901,4.33E-18,0,0,0,0,0,0,0,0.082043361,0.503678912,0.544627115,0.614678521,0.545888441,0.438807949,0.214498123,0.492774956,0.246496413,0.888888889,0.889467127,0.942424846,9.06E-08,0,3.99E-19,0.294312637,0,0,4.97E-04,0.0625,0.266956947,0.658810867,0.090696053,0.920893913,0.769904311,0.420431603,0.677205969,0.072958864,0.948368425,0.721280855
826,0.142857143,0.957823644,0.399332025,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.240080539,4.33E-18,0,0,0,0,0,0,0,0.133040998,0.629852142,0.529986157,0.685531489,0.497902979,0.446024603,0.237392578,0.464978729,0.223853894,0.840277778,0.910152409,0.898592071,0.298037251,0.032258065,0.040208804,0.303862054,0,0,4.97E-04,0.265625,0.437150462,0.702397441,0.047162311,0.978150895,0.646190836,0.5038782,0.710411515,0.039803301,0.984439395,0.623766192
827,0.285714286,0.838278027,0.732543693,0.090909091,0.949184033,0.5,0,1,0.707106781,1,0.239801899,4.33E-18,0,0,0,0,0,0,0,0.133040998,0.563994545,0.576794274,0.649111587,0.565182493,0.413878268,0.205727742,0.482050701,0.247076199,0.834521082,0.906814755,0.905595979,0.310797677,0.032258065,0.040208804,0.359962275,0,0,4.97E-04,0.203125,0.366410017,0.666232305,0.083283612,0.933001841,0.750018863,0.479921418,0.677767259,0.072398419,0.949144853,0.719700622
828,0.428571429,0.661157201,0.944462683,0.090909091,0.949184033,0.5,0,1,0.707106781,0.725791695,0.349564385,0.347198152,0.274208305,0.44001335,0.227385617,0.270932019,0.222733706,0.085956993,0.113932678,0.133040998,0.646806226,0.682956912,0.647097654,0.635320288,0.438500925,0.25968827,0.425975269,0.212728183,0.75,0.992893538,0.822181929,0.324022119,0.032258065,0.040208804,0.407022195,0.089530605,0.05472103,0.098560079,0.890625,0.542898124,0.652421577,0.097077599,0.909737877,0.786556962,0.523207051,0.652648938,0.097478931,0.909101341,0.787464003
829,0.571428571,0.455788372,1,0.090909091,0.949184033,0.5,0,1,0.707106781,0.596788149,0.526119895,0.502308329,0.403211851,0.567406617,0.411072149,0.445491962,0.54132307,0.375994663,0.412487043,0.107542155,0.646426082,0.626098898,0.637554772,0.573171241,0.393424417,0.322570663,0.411884749,0.208165373,0.409722222,0.698128269,0.562518588,0.324857347,0.032258065,0.04006772,0.433147121,0.233024863,0.077655579,0.375620655,0.84375,0.506098057,0.669892281,0.079628072,0.938628919,0.740009789,0.468439994,0.671934474,0.078222425,0.940806444,0.735985452
830,0.714285714,0.256175975,0.88995992,0.090909091,0.949184033,0.5,0,1,0.707106781,0.816291503,0.69453653,0.234370678,0.183708497,0.344454418,0.135356071,0.177310319,0.482347059,0.295664267,0.335602059,0.107542155,0.451858074,0.654054923,0.48245856,0.631582537,0.382187671,0.328009075,0.457008742,0.208264863,0.340277778,0.620558461,0.524833215,0.324857347,0.032258065,0.04006772,0.419790455,0.286319545,0.183744635,0.297914598,0.0625,0.311410063,0.577784796,0.171623911,0.736270162,0.940654518,0.340896965,0.583129804,0.166893422,0.749367511,0.933376943
